,"region","sp","family","Kipps","guild","env","iso1","iso2","dist","Dgeo_m$dist","resist_dist$dist","saz_dist$dist","sta_dist$dist","re_sa_dist$dist","re_st_dist$dist","sa_st_dist$dist","sa_re_st_dist$dist","TDIV","resist_resi","saz_resi","sta_resi"
"169","NN","lateralis","thra",8.48,"Omnivorous","edge","N_LGEMA18399_Nm","N_LGEMA18393_Nm",0.181818181818187,126.450673464939,34.0388007118824,77.8105565799962,51.126689644628,33.6234433009235,33.3685291959141,69.5642306378674,32.1846154247586,122822,-42.9727120635563,-2.7186173650611,-13.8645585878173
"454","NS","lateralis","thra",8.48,"Omnivorous","edge","S_LGEMA18459_S","N_LGEMA18399_Nm",0.727272727272719,1150.73600454013,335.639706491035,163.881661898073,285.954325782929,288.92835386611,284.037552857352,364.236754231699,228.939473356186,122822,32.7870768609569,-2.19028020031604,35.3355090553139
"157","NN","lateralis","thra",8.48,"Omnivorous","edge","N_LGEMA18395_Nm","N_LGEMA18393_Nm",0.043771043771049,126.450673464939,29.4281460047975,78.4293231071607,43.2204108904525,30.8634360164264,30.5552574312543,57.1683333691287,29.7162998508501,122822,-47.5833667706412,-2.09985083789661,-21.7708373419928
"337","NS","lateralis","thra",8.48,"Omnivorous","edge","S_LGEMA18459_S","N_LGEMA18395_Nm",0.6835016835017,1150.73600454013,330.953666401562,164.417453798973,278.141151137878,286.078168593446,281.13407599916,352.051909350664,226.386410419768,122822,28.1010367714839,-1.65448829941601,27.5223344102629
"563","NS","lateralis","thra",8.48,"Omnivorous","edge","S_LGEMA18447_S","N_LGEMA18410_Nb",0.797979797979801,1201.77413846316,299.792867118023,173.018599533117,240.552340895542,264.134177044637,260.29125133248,297.779202344311,216.564938244352,122822,-14.3129834824798,2.68422867127636,-19.3159343698792
"178","NN","lateralis","thra",8.48,"Omnivorous","edge","N_LGEMA18410_Nb","N_LGEMA18393_Nm",0.434343434343427,157.544828871574,85.6309158762226,87.3732764183775,60.5889148206488,88.5637886710944,85.1304900882557,77.6453772277467,66.0295602181209,122822,1.76356071815911,4.24728687304075,-10.0374160273855
"684","NS","lateralis","thra",8.48,"Omnivorous","edge","S_LGEMA18447_S","N_LGEMA18482_Nb",0.552188552188556,1260.57544261404,310.22655354681,179.969031732267,258.215129747105,275.599786746716,271.541497205373,323.152690873611,227.161621714378,122822,-16.8441924779047,4.72389413825785,-12.3094956413968
"420","NN","lateralis","thra",8.48,"Omnivorous","edge","N_LGEMA18399_Nm","N_LGEMA18391_Nm",0.205387205387225,126.450673464939,53.5939530811488,85.9880379378814,64.1756212289535,47.3184060225502,47.0345179992318,88.6474457419312,43.1035579419488,122822,-23.4175596942899,5.45886399282409,-0.815627003491795
"319","NN","lateralis","thra",8.48,"Omnivorous","edge","N_LGEMA18395_Nm","N_LGEMA18391_Nm",0.141414141414136,126.450673464939,48.9444644017064,86.4604333738798,56.2658701004448,44.5254927448581,44.1868627345925,76.2494200362819,40.5936079538377,122822,-28.0670483737322,5.93125942882255,-8.72537813200037
"573","NS","lateralis","thra",8.48,"Omnivorous","edge","S_LGEMA18459_S","N_LGEMA18410_Nb",1,1128.88353200134,347.580179564671,171.187727303517,277.169111907757,299.561478720439,294.616598947716,350.88815850708,237.044865164836,122822,49.5457257440768,6.9407854616488,30.5105406507326
"1010","NS","lateralis","thra",8.48,"Omnivorous","edge","S_LGEMA18470_S","N_LGEMA18391_Nm",0.531986531986544,583.712106225151,219.195205515118,125.903807675707,174.569524954785,188.742630150267,186.107717454471,217.239669765747,153.181284214671,122822,41.3637068079096,7.18663323765453,26.7104220779732
"188","NN","lateralis","thra",8.48,"Omnivorous","edge","N_LGEMA18482_Nb","N_LGEMA18393_Nm",0.262626262626261,184.570841227547,93.9406004683484,93.6639958321775,74.9289193771506,98.1445886946819,94.4623834530092,98.8622586706799,74.7650101207045,122822,4.11437366639122,8.28093998027822,-0.595239065947993
"694","NS","lateralis","thra",8.48,"Omnivorous","edge","S_LGEMA18459_S","N_LGEMA18482_Nb",0.659932659932663,1185.36587832422,358.014079951899,178.136619818297,294.831889311465,311.027085437429,305.866841149585,376.261624326604,247.641541804131,122822,47.5260296683546,9.17257805351716,37.9372243677209
"715","NS","lateralis","thra",8.48,"Omnivorous","edge","S_LGEMA18421_S","N_LGEMA18391_Nm",0.498316498316517,312.418001489498,191.981031598852,106.823176443506,152.31890448963,161.281736987718,159.052702101049,195.703605632893,128.956553088529,122822,73.9662282506067,10.7630175837271,53.6254622752536
"519","NN","lateralis","thra",8.48,"Omnivorous","edge","N_LGEMA18410_Nb","N_LGEMA18391_Nm",0.464646464646458,157.544828871574,100.932240231767,94.6953386996062,71.5372116729303,97.5705241703814,94.3227832982053,94.2851788857198,73.4509662569382,122822,17.0648850737035,11.5693491542695,0.910880824896029
"115","NS","lateralis","thra",8.48,"Omnivorous","edge","S_LGEMA18514_S","N_LGEMA18391_Nm",0.777777777777791,353.72165530068,211.544706324049,111.448200276809,166.06233338324,183.73239161551,180.764959981523,211.407619009917,146.560684527409,122822,84.4230037321105,11.9385837564907,59.883577658723
"128","NS","lateralis","thra",8.48,"Omnivorous","edge","S_LGEMA18670_S","N_LGEMA18391_Nm",0.474747474747479,673.05148281959,222.312824997689,139.04578535555,179.264270615199,194.10051000781,191.374633387922,221.448674263733,158.89081267877,122822,24.7831972857373,12.8674696250033,15.2145119269914
"227","NS","lateralis","thra",8.48,"Omnivorous","edge","S_LGEMA18470_S","N_LGEMA18393_Nm",0.555555555555552,583.712106225151,210.127530748627,132.466964976556,167.988314412529,183.587574896309,180.953717280548,206.710076186697,149.997516730478,122822,32.2960320414185,13.7497905385035,20.1292115357172
"615","NN","lateralis","thra",8.48,"Omnivorous","edge","N_LGEMA18482_Nb","N_LGEMA18391_Nm",0.32659932659932,184.570841227547,109.472422788169,101.032889176315,86.2503845572689,107.347299330646,103.859045385528,115.956506398061,82.4313310246805,122822,19.6461959862118,15.6498333244157,10.7262261141703
"196","NS","lateralis","thra",8.48,"Omnivorous","edge","S_LGEMA18421_S","N_LGEMA18393_Nm",0.616161616161614,312.418001489498,182.924545103467,113.331615248723,145.734951014656,156.12503778234,153.896876196306,185.169190633866,125.771106212305,122822,64.9097417552217,17.2714563889441,47.0415088002796
"235","NS","lateralis","thra",8.48,"Omnivorous","edge","S_LGEMA18514_S","N_LGEMA18393_Nm",0.760942760942778,353.72165530068,202.47741759503,117.915693918789,159.479906612991,178.576796488342,175.610326669639,200.876080409289,143.376091665407,122822,75.3557150030915,18.4060773984707,53.301150888474
"246","NS","lateralis","thra",8.48,"Omnivorous","edge","S_LGEMA18670_S","N_LGEMA18393_Nm",0.626262626262635,673.05148281959,213.241248093251,145.582709138621,172.682864852517,188.945361406607,186.220524125239,210.918778434428,155.706912480796,122822,15.7116203812992,19.4043934080742,8.63310616430941
"463","NS","lateralis","thra",8.48,"Omnivorous","edge","S_LGEMA18470_S","N_LGEMA18399_Nm",0.498316498316517,704.915896367935,231.044054641844,151.288157595603,197.741117255796,205.298659894475,202.27459777329,248.70092171992,169.665057842754,122822,26.4887530035436,22.4486984728662,27.9166848228273
"345","NS","lateralis","thra",8.48,"Omnivorous","edge","S_LGEMA18470_S","N_LGEMA18395_Nm",0.609427609427622,704.915896367935,226.358079041342,151.821628662242,189.927930854402,202.448471612613,199.371117351626,236.516048372205,167.111988196298,122822,21.8027774030416,22.9821695395052,20.1034984214333
"436","NS","lateralis","thra",8.48,"Omnivorous","edge","S_LGEMA18421_S","N_LGEMA18399_Nm",0.632996632996629,430.643314405132,203.879351798521,132.145044582794,175.48191718734,177.836131236238,175.21772037656,227.149994617347,145.438827831752,122822,59.7974596232504,26.2113473389583,55.3629241959422
"3110","NS","lateralis","thra",8.48,"Omnivorous","edge","S_LGEMA18421_S","N_LGEMA18395_Nm",0.723905723905722,430.643314405132,199.193896914776,132.69504536264,167.668926115958,174.986012797182,172.31431933199,214.965665199356,142.885881158529,122822,55.1120047395054,26.7613481188043,47.5499331245602
"474","NS","lateralis","thra",8.48,"Omnivorous","edge","S_LGEMA18514_S","N_LGEMA18399_Nm",0.670033670033684,463.290128860119,223.399276732755,136.709732318079,189.23012692851,200.287834884902,196.931136866741,242.862897945658,163.043597268314,122822,72.1192017713256,28.0495497921234,63.1946684733035
"356","NS","lateralis","thra",8.48,"Omnivorous","edge","S_LGEMA18514_S","N_LGEMA18395_Nm",0.787878787878781,463.290128860119,218.713412832767,137.265414630854,181.417026416992,197.437666781523,194.027680584206,230.678240424132,160.490578372167,122822,67.4333378713376,28.6052321048984,55.3815679617855
"583","NS","lateralis","thra",8.48,"Omnivorous","edge","S_LGEMA18470_S","N_LGEMA18410_Nb",0.858585858585864,704.960024565602,243.024088962283,158.606616244002,188.956681508826,215.932648038321,212.854587917043,235.353484994579,177.771493557509,122822,38.4590576508695,29.7634717729862,19.1242518803626
"484","NS","lateralis","thra",8.48,"Omnivorous","edge","S_LGEMA18670_S","N_LGEMA18399_Nm",0.535353535353542,760.578947255403,234.149005150492,164.396133646468,202.435251614204,210.656442094777,207.541396691961,252.90899425131,175.374455054053,122822,17.3207506556212,30.9079977221455,22.5232034771058
"366","NS","lateralis","thra",8.48,"Omnivorous","edge","S_LGEMA18670_S","N_LGEMA18395_Nm",0.67340067340068,760.578947255403,229.462959810948,164.935542458017,194.622079114568,207.806257537412,204.637920705522,240.724154897201,172.82139417913,122822,12.6347053160772,31.4474065336945,14.7100309774698
"704","NS","lateralis","thra",8.48,"Omnivorous","edge","S_LGEMA18470_S","N_LGEMA18482_Nb",0.599326599326601,753.214988151581,253.458408168932,165.546620904721,206.619311734776,227.398217294519,224.104785181188,260.726712423585,188.36809189489,122822,38.2538074529681,32.6734829962811,28.0418075782164
"555","NS","lateralis","thra",8.48,"Omnivorous","edge","S_LGEMA18421_S","N_LGEMA18410_Nb",0.811447811447819,429.850011313065,216.014603987589,139.37803982308,166.684563031953,188.45092930705,185.777589385692,213.78044223972,153.527022890588,122822,72.1076244571462,33.510594960706,46.7093375236895
"593","NS","lateralis","thra",8.48,"Omnivorous","edge","S_LGEMA18514_S","N_LGEMA18410_Nb",0.976430976430992,451.903955440706,235.39479960785,143.910517299466,180.43999422899,210.915821808315,207.504508114824,229.506650540249,171.141908181263,122822,86.6252224967037,36.2012463636902,56.4680112743956
"673","NS","lateralis","thra",8.48,"Omnivorous","edge","S_LGEMA18421_S","N_LGEMA18482_Nb",0.592592592592607,477.920791389722,226.452875944587,146.380320892061,184.349636795411,199.917331734462,197.028745016754,239.158219147939,164.124991023855,122822,71.9469369921733,36.4982646022923,55.6627156779473
"716","NS","lateralis","thra",8.48,"Omnivorous","edge","S_LGEMA18514_S","N_LGEMA18482_Nb",0.6835016835017,504.443814205764,245.8303685007,150.935241276891,198.103701866351,222.381651361618,218.755020299514,254.881689744918,181.739115538275,122822,85.4764603219299,38.8381256451159,64.6101081498415
"603","NS","lateralis","thra",8.48,"Omnivorous","edge","S_LGEMA18670_S","N_LGEMA18410_Nb",0.875420875420879,727.148169648013,246.084893209107,171.683047337188,193.649895754932,221.289362554422,218.120212832262,239.56017362654,183.479527792418,122822,36.6276748143498,40.9868690552273,19.7963879209039
"724","NS","lateralis","thra",8.48,"Omnivorous","edge","S_LGEMA18670_S","N_LGEMA18482_Nb",0.58922558922561,785.675705849275,256.518793614569,178.645732152055,211.312700014163,232.754978141165,229.37046598059,264.933685707447,194.076228367665,122822,34.1570419404291,43.061650755642,26.8524560437802
"287","SS","leachii","tham",3.83,"Insectivorous","understory","S_MPEGT6547_S","S_LGEMA18847_S",0.167108753315656,481.709992747431,35.5776330740808,31.8206205866151,40.7519563139033,32.8998566457663,29.2095255223474,28.5198833535219,28.5896367039456,411885,-75.0677111786943,-20.345429043255,-109.042308553806
"2112","SS","leachii","tham",3.83,"Insectivorous","understory","S_MPEGT6547_S","S_LGEMA17997_S",0.143236074270558,481.572527420717,35.5776330740808,31.8206205866151,40.7519563139033,32.8998566457663,29.2095255223474,28.5198833535219,28.5896367039456,411885,-75.0429433749618,-20.3337617411241,-109.00640245392
"276","SS","leachii","tham",3.83,"Insectivorous","understory","S_LGEMA18864_S","S_LGEMA18847_S",0.228116710875334,516.145963184121,62.1481749904502,34.8946310927304,65.4955016839726,56.6170373980561,44.3823045764346,42.594544063495,42.6534402981168,411885,-54.7016673528683,-20.1941546252932,-93.2934778781417
"207","SS","leachii","tham",3.83,"Insectivorous","understory","S_LGEMA18864_S","S_LGEMA17997_S",0.289124668435012,515.948463976739,62.1481749904502,34.8946310927304,65.4955016839726,56.6170373980561,44.3823045764346,42.594544063495,42.6534402981168,411885,-54.6660829497124,-20.1773919770078,-93.2418908602576
"189","SS","leachii","tham",3.83,"Insectivorous","understory","S_LGEMA18847_S","S_LGEMA17997_S",0.01,1.0220702159907,0.01,0.01,0.01,0.01,0.01,0.01,0.01,411885,-24.0374380525774,-11.3678981473942,-24.2380320858989
"357","SS","leachii","tham",3.83,"Insectivorous","understory","S_MPEGT6547_S","S_LGEMA18856_S",0.273209549071623,303.245878492031,30.2130150820368,26.0714490629558,37.5812604334641,28.1715762169581,25.6492464676339,24.8443735568686,24.9280445778024,411885,-48.2775723253089,-10.9475464673775,-65.5979745523886
"346","SS","leachii","tham",3.83,"Insectivorous","understory","S_LGEMA18864_S","S_LGEMA18856_S",0.392572944297084,336.507068926687,56.7813901296622,29.1448163089131,62.3158054873551,51.891227429405,40.8137519201288,38.9109467905502,38.9834773508479,411885,-27.7020294797099,-10.6972064335337,-49.5512903185095
"428","NS","leachii","tham",3.83,"Insectivorous","understory","S_LGEMA18847_S","N_LGEMA13690_Nb",0.862068965517245,723.091784125527,183.759631813997,65.4957389465105,235.223381900751,180.363181966388,172.496335681689,161.752711651261,162.756364722002,411885,29.6233435075101,-7.15747174597368,22.3799182348833
"320","NS","leachii","tham",3.83,"Insectivorous","understory","S_LGEMA17997_S","N_LGEMA13690_Nb",0.907161803713524,722.699176615741,183.759631813997,65.4957389465105,235.223381900751,180.363181966388,172.496335681689,161.752711651261,162.756364722002,411885,29.6940815327177,-7.12414937628929,22.4824677635484
"266","SS","leachii","tham",3.83,"Insectivorous","understory","S_LGEMA18856_S","S_LGEMA18847_S",0.167108753315656,179.847484486216,11.6683383724514,20.5748776946647,11.1712583040528,11.6561083755209,10.6734653980864,10.8972032833895,10.8809866834548,411885,-44.5889537254794,-5.97073971368303,-59.7761756390303
"197","SS","leachii","tham",3.83,"Insectivorous","understory","S_LGEMA18856_S","S_LGEMA17997_S",0.23872679045093,179.612922300845,11.6683383724514,20.5748776946647,11.1712583040528,11.6561083755209,10.6734653980864,10.8972032833895,10.8809866834548,411885,-44.5466915033671,-5.95083136333292,-59.7149077290875
"429","SS","leachii","tham",3.83,"Insectivorous","understory","S_MPEGT6547_S","S_LGEMA18864_S",0.175066312997355,45.4221944977593,47.650952865351,16.4839854165543,55.1851586995523,43.5363915497506,34.2889170720406,32.2036794600494,32.3989929284118,411885,15.6137261373654,1.34764851424236,19.3497635875449
"520","NS","leachii","tham",3.83,"Insectivorous","understory","S_LGEMA18856_S","N_LGEMA13690_Nb",0.92572944297082,546.312464277378,178.402876020244,59.8281102915552,232.106764407053,175.661534396566,168.973314009283,158.114345681976,159.131983129717,411885,56.1177868679065,2.17895760026224,65.4382604051917
"116","NS","leachii","tham",3.83,"Insectivorous","understory","S_LGEMA18847_S","N_LGEMA18797_Nb",0.893899204244032,944.338640521874,178.038136559255,95.2063957817208,260.095521947868,172.051216290166,186.420649000663,175.074070272526,175.787759139833,411885,-15.9612855762498,3.77496675010337,-10.5378725688764
"1011","NS","leachii","tham",3.83,"Insectivorous","understory","S_LGEMA17997_S","N_LGEMA18797_Nb",0.944297082228114,943.84372482928,178.038136559255,95.2063957817208,260.095521947868,172.051216290166,186.420649000663,175.074070272526,175.787759139833,411885,-15.8721141827697,3.81697247658631,-10.4086000263514
"129","NS","leachii","tham",3.83,"Insectivorous","understory","S_LGEMA18856_S","N_LGEMA18797_Nb",1,772.582257699132,172.681754134718,89.5467335062816,256.981422289777,167.349804400246,182.899360515257,171.43743230996,172.165152520767,411885,9.62852389531667,12.6930431612983,31.210990565786
"717","NS","leachii","tham",3.83,"Insectivorous","understory","S_MPEGT6547_S","N_LGEMA13690_Nb",0.931034482758622,285.355852602846,173.870194786456,49.4718347423179,231.076715959774,171.03559518676,165.747581758158,154.509290050523,155.652852090323,411885,98.6029412959892,13.9712463781323,132.57037610968
"616","NS","leachii","tham",3.83,"Insectivorous","understory","S_LGEMA18864_S","N_LGEMA13690_Nb",0.896551724137929,239.968514612314,186.469692681053,48.2504090067216,237.473025276303,181.207575665582,168.992715196121,157.408602810207,158.469417252113,411885,119.380099013324,16.6020486764179,150.821909797304
"146","NS","leachii","tham",3.83,"Insectivorous","understory","S_MPEGT6547_S","N_LGEMA18797_Nb",0.899204244031835,524.756980150049,168.200552110391,79.3772915287433,256.154652955305,162.75462043517,179.773427913174,167.926523090595,168.781543485824,411885,49.7992205061276,23.5576499723954,95.1164659552995
"135","NS","leachii","tham",3.83,"Insectivorous","understory","S_LGEMA18864_S","N_LGEMA18797_Nb",0.875331564986737,479.3637113645,180.891286516644,78.4107502046176,262.928703296796,173.013516051914,183.226875910612,171.021307354512,171.797653855447,411885,70.6686833156141,26.4438400554676,113.747289798299
"228","NN","leachii","tham",3.83,"Insectivorous","understory","N_LGEMA18797_Nb","N_LGEMA13690_Nb",0.469496021220161,239.402155715226,68.3236336306878,67.4804979462657,117.79467233883,67.4456466962446,77.4056593230657,72.6024496541078,73.4824838823413,411885,1.33608362982764,35.8802070493589,31.2914904487312
"288","SS","maxillosus","thra",17.01,"Herbivorous","edge","S_MPEGT6547_S","S_LGEMA18847_S",0.167108753315656,481.709992747431,35.5776330740808,31.8206205866151,40.7519563139033,32.8998566457663,29.2095255223474,28.5198833535219,28.5896367039456,161263,-75.0677111786943,-20.345429043255,-109.042308553806
"2113","SS","maxillosus","thra",17.01,"Herbivorous","edge","S_MPEGT6547_S","S_LGEMA17997_S",0.143236074270558,481.572527420717,35.5776330740808,31.8206205866151,40.7519563139033,32.8998566457663,29.2095255223474,28.5198833535219,28.5896367039456,161263,-75.0429433749618,-20.3337617411241,-109.00640245392
"277","SS","maxillosus","thra",17.01,"Herbivorous","edge","S_LGEMA18864_S","S_LGEMA18847_S",0.228116710875334,516.145963184121,62.1481749904502,34.8946310927304,65.4955016839726,56.6170373980561,44.3823045764346,42.594544063495,42.6534402981168,161263,-54.7016673528683,-20.1941546252932,-93.2934778781417
"208","SS","maxillosus","thra",17.01,"Herbivorous","edge","S_LGEMA18864_S","S_LGEMA17997_S",0.289124668435012,515.948463976739,62.1481749904502,34.8946310927304,65.4955016839726,56.6170373980561,44.3823045764346,42.594544063495,42.6534402981168,161263,-54.6660829497124,-20.1773919770078,-93.2418908602576
"1810","SS","maxillosus","thra",17.01,"Herbivorous","edge","S_LGEMA18847_S","S_LGEMA17997_S",0.01,1.0220702159907,0.01,0.01,0.01,0.01,0.01,0.01,0.01,161263,-24.0374380525774,-11.3678981473942,-24.2380320858989
"358","SS","maxillosus","thra",17.01,"Herbivorous","edge","S_MPEGT6547_S","S_LGEMA18856_S",0.273209549071623,303.245878492031,30.2130150820368,26.0714490629558,37.5812604334641,28.1715762169581,25.6492464676339,24.8443735568686,24.9280445778024,161263,-48.2775723253089,-10.9475464673775,-65.5979745523886
"347","SS","maxillosus","thra",17.01,"Herbivorous","edge","S_LGEMA18864_S","S_LGEMA18856_S",0.392572944297084,336.507068926687,56.7813901296622,29.1448163089131,62.3158054873551,51.891227429405,40.8137519201288,38.9109467905502,38.9834773508479,161263,-27.7020294797099,-10.6972064335337,-49.5512903185095
"430","NS","maxillosus","thra",17.01,"Herbivorous","edge","S_LGEMA18847_S","N_LGEMA13690_Nb",0.862068965517245,723.091784125527,183.759631813997,65.4957389465105,235.223381900751,180.363181966388,172.496335681689,161.752711651261,162.756364722002,161263,29.6233435075101,-7.15747174597368,22.3799182348833
"328","NS","maxillosus","thra",17.01,"Herbivorous","edge","S_LGEMA17997_S","N_LGEMA13690_Nb",0.907161803713524,722.699176615741,183.759631813997,65.4957389465105,235.223381900751,180.363181966388,172.496335681689,161.752711651261,162.756364722002,161263,29.6940815327177,-7.12414937628929,22.4824677635484
"267","SS","maxillosus","thra",17.01,"Herbivorous","edge","S_LGEMA18856_S","S_LGEMA18847_S",0.167108753315656,179.847484486216,11.6683383724514,20.5748776946647,11.1712583040528,11.6561083755209,10.6734653980864,10.8972032833895,10.8809866834548,161263,-44.5889537254794,-5.97073971368303,-59.7761756390303
"198","SS","maxillosus","thra",17.01,"Herbivorous","edge","S_LGEMA18856_S","S_LGEMA17997_S",0.23872679045093,179.612922300845,11.6683383724514,20.5748776946647,11.1712583040528,11.6561083755209,10.6734653980864,10.8972032833895,10.8809866834548,161263,-44.5466915033671,-5.95083136333292,-59.7149077290875
"4210","SS","maxillosus","thra",17.01,"Herbivorous","edge","S_MPEGT6547_S","S_LGEMA18864_S",0.175066312997355,45.4221944977593,47.650952865351,16.4839854165543,55.1851586995523,43.5363915497506,34.2889170720406,32.2036794600494,32.3989929284118,161263,15.6137261373654,1.34764851424236,19.3497635875449
"525","NS","maxillosus","thra",17.01,"Herbivorous","edge","S_LGEMA18856_S","N_LGEMA13690_Nb",0.92572944297082,546.312464277378,178.402876020244,59.8281102915552,232.106764407053,175.661534396566,168.973314009283,158.114345681976,159.131983129717,161263,56.1177868679065,2.17895760026224,65.4382604051917
"117","NS","maxillosus","thra",17.01,"Herbivorous","edge","S_LGEMA18847_S","N_LGEMA18797_Nb",0.893899204244032,944.338640521874,178.038136559255,95.2063957817208,260.095521947868,172.051216290166,186.420649000663,175.074070272526,175.787759139833,161263,-15.9612855762498,3.77496675010337,-10.5378725688764
"1012","NS","maxillosus","thra",17.01,"Herbivorous","edge","S_LGEMA17997_S","N_LGEMA18797_Nb",0.944297082228114,943.84372482928,178.038136559255,95.2063957817208,260.095521947868,172.051216290166,186.420649000663,175.074070272526,175.787759139833,161263,-15.8721141827697,3.81697247658631,-10.4086000263514
"1210","NS","maxillosus","thra",17.01,"Herbivorous","edge","S_LGEMA18856_S","N_LGEMA18797_Nb",1,772.582257699132,172.681754134718,89.5467335062816,256.981422289777,167.349804400246,182.899360515257,171.43743230996,172.165152520767,161263,9.62852389531667,12.6930431612983,31.210990565786
"718","NS","maxillosus","thra",17.01,"Herbivorous","edge","S_MPEGT6547_S","N_LGEMA13690_Nb",0.931034482758622,285.355852602846,173.870194786456,49.4718347423179,231.076715959774,171.03559518676,165.747581758158,154.509290050523,155.652852090323,161263,98.6029412959892,13.9712463781323,132.57037610968
"617","NS","maxillosus","thra",17.01,"Herbivorous","edge","S_LGEMA18864_S","N_LGEMA13690_Nb",0.896551724137929,239.968514612314,186.469692681053,48.2504090067216,237.473025276303,181.207575665582,168.992715196121,157.408602810207,158.469417252113,161263,119.380099013324,16.6020486764179,150.821909797304
"147","NS","maxillosus","thra",17.01,"Herbivorous","edge","S_MPEGT6547_S","N_LGEMA18797_Nb",0.899204244031835,524.756980150049,168.200552110391,79.3772915287433,256.154652955305,162.75462043517,179.773427913174,167.926523090595,168.781543485824,161263,49.7992205061276,23.5576499723954,95.1164659552995
"136","NS","maxillosus","thra",17.01,"Herbivorous","edge","S_LGEMA18864_S","N_LGEMA18797_Nb",0.875331564986737,479.3637113645,180.891286516644,78.4107502046176,262.928703296796,173.013516051914,183.226875910612,171.021307354512,171.797653855447,161263,70.6686833156141,26.4438400554676,113.747289798299
"229","NN","maxillosus","thra",17.01,"Herbivorous","edge","N_LGEMA18797_Nb","N_LGEMA13690_Nb",0.469496021220161,239.402155715226,68.3236336306878,67.4804979462657,117.79467233883,67.4456466962446,77.4056593230657,72.6024496541078,73.4824838823413,161263,1.33608362982764,35.8802070493589,31.2914904487312
"1281","SS","obsoletus","tyra",6.26,"Insectivorous","bamboo","S_LGEMA18155_S","S_FURB13850_S",0.582922318125775,364.589657720146,57.2506492211288,43.3697543950186,61.4615710625054,25.7135536985375,38.4014009796855,32.4744001299849,29.7240765855098,379131,4.93959251220705,-148.965990967589,-43.6900051958669
"1291","SS","obsoletus","tyra",6.26,"Insectivorous","bamboo","S_LGEMA18385_S","S_FURB13850_S",0.569050554870529,364.589657720146,57.2506492211288,43.3697543950186,61.4615710625054,25.7135536985375,38.4014009796855,32.4744001299849,29.7240765855098,379131,4.93959251220705,-148.965990967589,-43.6900051958669
"130","SS","obsoletus","tyra",6.26,"Insectivorous","bamboo","S_PUC4973_S","S_FURB13850_S",0.465166461159061,325.253884891439,57.2389143120548,34.8858102348966,23.5092690034023,33.816791824538,25.0123419191222,20.6928421171056,23.1432029473122,379131,7.4136027111971,-148.461394258026,-74.7256785753608
"1141","SS","obsoletus","tyra",6.26,"Insectivorous","bamboo","S_FURB13850_S","S_FURB10148_S",0.445437731196055,276.978344762241,53.8181282611417,25.078117161397,29.2285636733806,23.0151430181287,18.180553082101,21.1740287516788,17.6900696784578,379131,7.04349239602873,-147.237737640062,-60.5178260007173
"1431","SS","obsoletus","tyra",6.26,"Insectivorous","bamboo","S_PUC4973_S","S_LGEMA18155_S",0.540998766954379,308.925425773113,52.6940609706217,66.6448040539838,58.4408434729747,40.150686062112,46.2158761990566,35.0461515280206,37.3441307737222,379131,3.9005935273035,-112.97121603427,-36.9229799226322
"1561","SS","obsoletus","tyra",6.26,"Insectivorous","bamboo","S_PUC4973_S","S_LGEMA18385_S",0.557336621454997,308.925425773113,52.6940609706217,66.6448040539838,58.4408434729747,40.150686062112,46.2158761990566,35.0461515280206,37.3441307737222,379131,3.9005935273035,-112.97121603427,-36.9229799226322
"237","NN","obsoletus","tyra",6.26,"Insectivorous","bamboo","N_LGEMA18750_Nb","N_LGEMA18749_Nb",0.695437731196055,0.1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,379131,-29.2778653295833,-109.04692327026,-41.0613235770203
"604","NN","obsoletus","tyra",6.26,"Insectivorous","bamboo","N_LGEMA19532_Nm","N_LGEMA18813_Nm",0.438039457459928,0.1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,379131,-29.2778653295832,-109.04692327026,-41.0613235770202
"1421","SS","obsoletus","tyra",6.26,"Insectivorous","bamboo","S_LGEMA18385_S","S_LGEMA18155_S",0.377928483353881,0.1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,379131,-29.2778653295832,-109.04692327026,-41.0613235770202
"1151","SS","obsoletus","tyra",6.26,"Insectivorous","bamboo","S_LGEMA18155_S","S_FURB10148_S",0.532983970406904,215.328206648661,47.7077562454896,53.9778739864557,59.8142775499648,28.0837788654409,37.9435575066295,32.9329080416584,30.5365313803686,379131,4.82897695588202,-104.250427775973,-19.091823940776
"1161","SS","obsoletus","tyra",6.26,"Insectivorous","bamboo","S_LGEMA18385_S","S_FURB10148_S",0.504315659679406,215.328206648661,47.7077562454896,53.9778739864557,59.8142775499648,28.0837788654409,37.9435575066295,32.9329080416584,30.5365313803686,379131,4.82897695588202,-104.250427775973,-19.091823940776
"1171","SS","obsoletus","tyra",6.26,"Insectivorous","bamboo","S_PUC4973_S","S_FURB10148_S",0.411528976572133,100.006326449767,40.9250836724928,39.1293797548109,20.8417358349823,28.4187792554298,19.7065368667967,18.4080101345624,19.1480311784465,379131,5.33383883162867,-92.7469436735285,-37.7866752327547
"752","NS","obsoletus","tyra",6.26,"Insectivorous","bamboo","S_FURB13850_S","N_LGEMA18845_Nm",0.954377311960536,790.473842843807,75.4267576244716,220.055079909931,147.828244784892,112.147597433168,105.188610739864,111.444796513631,107.798044927532,379131,-3.79719423419015,-69.5986314783253,-32.2089268791095
